# r numerical exact
0.439574 0.283221 0.283222
0.439631 0.283242 0.283243
0.439689 0.283263 0.283264
0.439746 0.283283 0.283284
0.439804 0.283304 0.283305
0.439861 0.283325 0.283326
0.439918 0.283346 0.283347
0.439976 0.283366 0.283367
0.440033 0.283387 0.283388
0.440091 0.283408 0.283409
0.440148 0.283428 0.283429
0.440205 0.283449 0.28345
0.440263 0.28347 0.283471
0.44032 0.283491 0.283492
0.440378 0.283511 0.283512
0.440435 0.283532 0.283533
0.440493 0.283553 0.283554
0.44055 0.283573 0.283574
0.440608 0.283594 0.283595
0.440665 0.283615 0.283616
0.440722 0.283635 0.283636
0.44078 0.283656 0.283657
0.440837 0.283677 0.283678
0.440895 0.283697 0.283698
0.440952 0.283718 0.283719
0.44101 0.283739 0.28374
0.441067 0.283759 0.28376
0.441125 0.28378 0.283781
0.441182 0.283801 0.283802
0.44124 0.283821 0.283822
0.441297 0.283842 0.283843
0.441354 0.283863 0.283864
0.441412 0.283883 0.283884
0.441469 0.283904 0.283905
0.441527 0.283925 0.283926
0.441584 0.283945 0.283946
0.441642 0.283966 0.283967
0.441699 0.283986 0.283987
0.441757 0.284007 0.284008
0.441814 0.284028 0.284029
0.441872 0.284048 0.284049
0.441929 0.284069 0.28407
0.441987 0.28409 0.284091
0.442044 0.28411 0.284111
0.442102 0.284131 0.284132
0.442159 0.284151 0.284152
0.442217 0.284172 0.284173
0.442274 0.284193 0.284194
0.442332 0.284213 0.284214
0.442389 0.284234 0.284235
0.442447 0.284255 0.284256
0.442504 0.284275 0.284276
0.442562 0.284296 0.284297
0.442619 0.284316 0.284317
0.442677 0.284337 0.284338
0.442734 0.284358 0.284358
0.442792 0.284378 0.284379
0.44285 0.284399 0.2844
0.442907 0.284419 0.28442
0.442965 0.28444 0.284441
0.443022 0.28446 0.284461
0.44308 0.284481 0.284482
0.443137 0.284502 0.284503
0.443195 0.284522 0.284523
0.443252 0.284543 0.284544
0.44331 0.284563 0.284564
0.443367 0.284584 0.284585
0.443425 0.284604 0.284605
0.443483 0.284625 0.284626
0.44354 0.284646 0.284647
0.443598 0.284666 0.284667
0.443655 0.284687 0.284688
0.443713 0.284707 0.284708
0.44377 0.284728 0.284729
0.443828 0.284748 0.284749
0.443886 0.284769 0.28477
0.443943 0.284789 0.28479
0.444001 0.28481 0.284811
0.444058 0.28483 0.284831
0.444116 0.284851 0.284852
0.444173 0.284872 0.284873
0.444231 0.284892 0.284893
0.444289 0.284913 0.284914
0.444346 0.284933 0.284934
0.444404 0.284954 0.284955
0.444461 0.284974 0.284975
0.444519 0.284995 0.284996
0.444577 0.285015 0.285016
0.444634 0.285036 0.285037
0.444692 0.285056 0.285057
0.444749 0.285077 0.285078
0.444807 0.285097 0.285098
0.444865 0.285118 0.285119
0.444922 0.285138 0.285139
0.44498 0.285159 0.28516
0.445038 0.285179 0.28518
0.445095 0.2852 0.285201
0.445153 0.28522 0.285221
0.44521 0.285241 0.285242
0.445268 0.285261 0.285262
0.445326 0.285282 0.285283
0.445383 0.285302 0.285303
0.445441 0.285323 0.285324
0.445499 0.285343 0.285344
0.445556 0.285364 0.285364
0.445614 0.285384 0.285385
0.445672 0.285404 0.285405
0.445729 0.285425 0.285426
0.445787 0.285445 0.285446
0.445845 0.285466 0.285467
0.445902 0.285486 0.285487
0.44596 0.285507 0.285508
0.446018 0.285527 0.285528
0.446075 0.285548 0.285549
0.446133 0.285568 0.285569
0.446191 0.285589 0.28559
0.446248 0.285609 0.28561
0.446306 0.285629 0.28563
0.446364 0.28565 0.285651
0.446421 0.28567 0.285671
0.446479 0.285691 0.285692
0.446537 0.285711 0.285712
0.446594 0.285732 0.285733
0.446652 0.285752 0.285753
0.44671 0.285772 0.285773
0.446767 0.285793 0.285794
0.446825 0.285813 0.285814
0.446883 0.285834 0.285835
0.44694 0.285854 0.285855
0.446998 0.285874 0.285875
0.447056 0.285895 0.285896
0.447114 0.285915 0.285916
0.447171 0.285936 0.285937
0.447229 0.285956 0.285957
0.447287 0.285977 0.285978
0.447344 0.285997 0.285998
0.447402 0.286017 0.286018
0.44746 0.286038 0.286039
0.447518 0.286058 0.286059
0.447575 0.286078 0.286079
0.447633 0.286099 0.2861
0.447691 0.286119 0.28612
0.447749 0.28614 0.286141
0.447806 0.28616 0.286161
0.447864 0.28618 0.286181
0.447922 0.286201 0.286202
0.44798 0.286221 0.286222
0.448037 0.286241 0.286242
0.448095 0.286262 0.286263
0.448153 0.286282 0.286283
0.448211 0.286303 0.286304
0.448268 0.286323 0.286324
0.448326 0.286343 0.286344
0.448384 0.286364 0.286365
0.448442 0.286384 0.286385
0.448499 0.286404 0.286405
0.448557 0.286425 0.286426
0.448615 0.286445 0.286446
0.448673 0.286465 0.286466
0.44873 0.286486 0.286487
0.448788 0.286506 0.286507
0.448846 0.286526 0.286527
0.448904 0.286547 0.286548
0.448962 0.286567 0.286568
0.449019 0.286587 0.286588
0.449077 0.286608 0.286609
0.449135 0.286628 0.286629
0.449193 0.286648 0.286649
0.449251 0.286669 0.28667
0.449308 0.286689 0.28669
0.449366 0.286709 0.28671
0.449424 0.286729 0.28673
0.449482 0.28675 0.286751
0.44954 0.28677 0.286771
0.449597 0.28679 0.286791
0.449655 0.286811 0.286812
0.449713 0.286831 0.286832
0.449771 0.286851 0.286852
0.449829 0.286872 0.286873
0.449886 0.286892 0.286893
0.449944 0.286912 0.286913
0.450002 0.286932 0.286933
0.45006 0.286953 0.286954
0.450118 0.286973 0.286974
0.450176 0.286993 0.286994
0.450234 0.287014 0.287015
0.450291 0.287034 0.287035
0.450349 0.287054 0.287055
0.450407 0.287074 0.287075
0.450465 0.287095 0.287096
0.450523 0.287115 0.287116
0.450581 0.287135 0.287136
0.450638 0.287155 0.287156
0.450696 0.287176 0.287177
0.450754 0.287196 0.287197
0.450812 0.287216 0.287217
0.45087 0.287236 0.287237
0.450928 0.287257 0.287258
0.450986 0.287277 0.287278
0.451044 0.287297 0.287298
0.451101 0.287317 0.287318
0.451159 0.287338 0.287339
0.451217 0.287358 0.287359
0.451275 0.287378 0.287379
0.451333 0.287398 0.287399
0.451391 0.287418 0.287419
0.451449 0.287439 0.28744
0.451507 0.287459 0.28746
0.451564 0.287479 0.28748
0.451622 0.287499 0.2875
0.45168 0.28752 0.287521
0.451738 0.28754 0.287541
0.451796 0.28756 0.287561
0.451854 0.28758 0.287581
0.451912 0.2876 0.287601
0.45197 0.287621 0.287622
0.452028 0.287641 0.287642
0.452086 0.287661 0.287662
0.452144 0.287681 0.287682
0.452202 0.287701 0.287702
0.452259 0.287722 0.287723
0.452317 0.287742 0.287743
0.452375 0.287762 0.287763
0.452433 0.287782 0.287783
0.452491 0.287802 0.287803
0.452549 0.287822 0.287823
0.452607 0.287843 0.287844
0.452665 0.287863 0.287864
0.452723 0.287883 0.287884
0.452781 0.287903 0.287904
0.452839 0.287923 0.287924
0.452897 0.287943 0.287944
0.452955 0.287964 0.287965
0.453013 0.287984 0.287985
0.453071 0.288004 0.288005
0.453129 0.288024 0.288025
0.453187 0.288044 0.288045
0.453245 0.288064 0.288065
0.453302 0.288084 0.288085
0.45336 0.288105 0.288106
0.453418 0.288125 0.288126
0.453476 0.288145 0.288146
0.453534 0.288165 0.288166
0.453592 0.288185 0.288186
0.45365 0.288205 0.288206
0.453708 0.288225 0.288226
0.453766 0.288245 0.288247
0.453824 0.288266 0.288267
0.453882 0.288286 0.288287
0.45394 0.288306 0.288307
0.453998 0.288326 0.288327
0.454056 0.288346 0.288347
0.454114 0.288366 0.288367
0.454172 0.288386 0.288387
0.45423 0.288406 0.288407
0.454288 0.288426 0.288428
0.454346 0.288447 0.288448
0.454404 0.288467 0.288468
0.454462 0.288487 0.288488
0.45452 0.288507 0.288508
0.454578 0.288527 0.288528
0.454636 0.288547 0.288548
0.454694 0.288567 0.288568
0.454753 0.288587 0.288588
0.454811 0.288607 0.288608
0.454869 0.288627 0.288628
0.454927 0.288647 0.288648
0.454985 0.288667 0.288669
0.455043 0.288688 0.288689
0.455101 0.288708 0.288709
0.455159 0.288728 0.288729
0.455217 0.288748 0.288749
0.455275 0.288768 0.288769
0.455333 0.288788 0.288789
0.455391 0.288808 0.288809
0.455449 0.288828 0.288829
0.455507 0.288848 0.288849
0.455565 0.288868 0.288869
0.455623 0.288888 0.288889
0.455681 0.288908 0.288909
0.455739 0.288928 0.288929
0.455797 0.288948 0.288949
0.455856 0.288968 0.288969
0.455914 0.288988 0.288989
0.455972 0.289008 0.289009
0.45603 0.289028 0.289029
0.456088 0.289048 0.289049
0.456146 0.289068 0.289069
0.456204 0.289088 0.289089
0.456262 0.289108 0.289109
0.45632 0.289128 0.289129
0.456378 0.289148 0.289149
0.456436 0.289168 0.28917
0.456495 0.289188 0.28919
0.456553 0.289208 0.28921
0.456611 0.289228 0.28923
0.456669 0.289248 0.28925
0.456727 0.289268 0.28927
0.456785 0.289288 0.28929
0.456843 0.289308 0.28931
0.456901 0.289328 0.289329
0.456959 0.289348 0.289349
0.457018 0.289368 0.289369
0.457076 0.289388 0.289389
0.457134 0.289408 0.289409
0.457192 0.289428 0.289429
0.45725 0.289448 0.289449
0.457308 0.289468 0.289469
0.457366 0.289488 0.289489
0.457425 0.289508 0.289509
0.457483 0.289528 0.289529
0.457541 0.289548 0.289549
0.457599 0.289568 0.289569
0.457657 0.289588 0.289589
0.457715 0.289608 0.289609
0.457773 0.289628 0.289629
0.457832 0.289648 0.289649
0.45789 0.289668 0.289669
0.457948 0.289688 0.289689
0.458006 0.289708 0.289709
0.458064 0.289728 0.289729
0.458122 0.289748 0.289749
0.458181 0.289768 0.289769
0.458239 0.289788 0.289789
0.458297 0.289807 0.289809
0.458355 0.289827 0.289828
0.458413 0.289847 0.289848
0.458472 0.289867 0.289868
0.45853 0.289887 0.289888
0.458588 0.289907 0.289908
0.458646 0.289927 0.289928
0.458704 0.289947 0.289948
0.458763 0.289967 0.289968
0.458821 0.289987 0.289988
0.458879 0.290007 0.290008
0.458937 0.290027 0.290028
0.458995 0.290046 0.290048
0.459054 0.290066 0.290067
0.459112 0.290086 0.290087
0.45917 0.290106 0.290107
0.459228 0.290126 0.290127
0.459286 0.290146 0.290147
0.459345 0.290166 0.290167
0.459403 0.290186 0.290187
0.459461 0.290206 0.290207
0.459519 0.290225 0.290227
0.459578 0.290245 0.290246
0.459636 0.290265 0.290266
0.459694 0.290285 0.290286
0.459752 0.290305 0.290306
0.459811 0.290325 0.290326
0.459869 0.290345 0.290346
0.459927 0.290365 0.290366
0.459985 0.290384 0.290385
0.460044 0.290404 0.290405
0.460102 0.290424 0.290425
0.46016 0.290444 0.290445
0.460218 0.290464 0.290465
0.460277 0.290484 0.290485
0.460335 0.290504 0.290505
0.460393 0.290523 0.290524
0.460451 0.290543 0.290544
0.46051 0.290563 0.290564
0.460568 0.290583 0.290584
0.460626 0.290603 0.290604
0.460685 0.290623 0.290624
0.460743 0.290642 0.290643
0.460801 0.290662 0.290663
0.460859 0.290682 0.290683
0.460918 0.290702 0.290703
0.460976 0.290722 0.290723
0.461034 0.290742 0.290743
0.461093 0.290761 0.290762
0.461151 0.290781 0.290782
0.461209 0.290801 0.290802
0.461268 0.290821 0.290822
0.461326 0.290841 0.290842
0.461384 0.29086 0.290861
0.461442 0.29088 0.290881
0.461501 0.2909 0.290901
0.461559 0.29092 0.290921
0.461617 0.29094 0.290941
0.461676 0.290959 0.29096
0.461734 0.290979 0.29098
0.461792 0.290999 0.291
0.461851 0.291019 0.29102
0.461909 0.291038 0.29104
0.461967 0.291058 0.291059
0.462026 0.291078 0.291079
0.462084 0.291098 0.291099
0.462142 0.291118 0.291119
0.462201 0.291137 0.291138
0.462259 0.291157 0.291158
0.462318 0.291177 0.291178
0.462376 0.291197 0.291198
0.462434 0.291216 0.291217
0.462493 0.291236 0.291237
0.462551 0.291256 0.291257
0.462609 0.291276 0.291277
0.462668 0.291295 0.291296
0.462726 0.291315 0.291316
0.462784 0.291335 0.291336
0.462843 0.291355 0.291356
0.462901 0.291374 0.291375
0.46296 0.291394 0.291395
0.463018 0.291414 0.291415
0.463076 0.291434 0.291435
0.463135 0.291453 0.291454
0.463193 0.291473 0.291474
0.463252 0.291493 0.291494
0.46331 0.291512 0.291513
0.463368 0.291532 0.291533
0.463427 0.291552 0.291553
0.463485 0.291572 0.291573
0.463544 0.291591 0.291592
0.463602 0.291611 0.291612
0.46366 0.291631 0.291632
0.463719 0.29165 0.291651
0.463777 0.29167 0.291671
0.463836 0.29169 0.291691
0.463894 0.29171 0.291711
0.463952 0.291729 0.29173
0.464011 0.291749 0.29175
0.464069 0.291769 0.29177
0.464128 0.291788 0.291789
0.464186 0.291808 0.291809
0.464245 0.291828 0.291829
0.464303 0.291847 0.291848
0.464361 0.291867 0.291868
0.46442 0.291887 0.291888
0.464478 0.291906 0.291907
0.464537 0.291926 0.291927
0.464595 0.291946 0.291947
0.464654 0.291965 0.291966
0.464712 0.291985 0.291986
0.464771 0.292005 0.292006
0.464829 0.292024 0.292025
0.464888 0.292044 0.292045
0.464946 0.292064 0.292065
0.465004 0.292083 0.292084
0.465063 0.292103 0.292104
0.465121 0.292123 0.292124
0.46518 0.292142 0.292143
0.465238 0.292162 0.292163
0.465297 0.292181 0.292183
0.465355 0.292201 0.292202
0.465414 0.292221 0.292222
0.465472 0.29224 0.292241
0.465531 0.29226 0.292261
0.465589 0.29228 0.292281
0.465648 0.292299 0.2923
0.465706 0.292319 0.29232
0.465765 0.292338 0.29234
0.465823 0.292358 0.292359
0.465882 0.292378 0.292379
0.46594 0.292397 0.292398
0.465999 0.292417 0.292418
0.466057 0.292437 0.292438
0.466116 0.292456 0.292457
0.466174 0.292476 0.292477
0.466233 0.292495 0.292496
0.466291 0.292515 0.292516
0.46635 0.292535 0.292536
0.466409 0.292554 0.292555
0.466467 0.292574 0.292575
0.466526 0.292593 0.292594
0.466584 0.292613 0.292614
0.466643 0.292632 0.292634
0.466701 0.292652 0.292653
0.46676 0.292672 0.292673
0.466818 0.292691 0.292692
0.466877 0.292711 0.292712
0.466935 0.29273 0.292731
0.466994 0.29275 0.292751
0.467053 0.292769 0.292771
0.467111 0.292789 0.29279
0.46717 0.292809 0.29281
0.467228 0.292828 0.292829
0.467287 0.292848 0.292849
0.467345 0.292867 0.292868
0.467404 0.292887 0.292888
0.467463 0.292906 0.292907
0.467521 0.292926 0.292927
0.46758 0.292945 0.292947
0.467638 0.292965 0.292966
0.467697 0.292985 0.292986
0.467755 0.293004 0.293005
0.467814 0.293024 0.293025
0.467873 0.293043 0.293044
0.467931 0.293063 0.293064
0.46799 0.293082 0.293083
0.468048 0.293102 0.293103
0.468107 0.293121 0.293122
0.468166 0.293141 0.293142
0.468224 0.29316 0.293161
0.468283 0.29318 0.293181
0.468341 0.293199 0.2932
0.4684 0.293219 0.29322
0.468459 0.293238 0.293239
0.468517 0.293258 0.293259
0.468576 0.293277 0.293278
0.468635 0.293297 0.293298
0.468693 0.293316 0.293317
0.468752 0.293336 0.293337
0.46881 0.293355 0.293356
0.468869 0.293375 0.293376
0.468928 0.293394 0.293395
0.468986 0.293414 0.293415
0.469045 0.293433 0.293434
0.469104 0.293453 0.293454
0.469162 0.293472 0.293473
0.469221 0.293492 0.293493
0.46928 0.293511 0.293512
0.469338 0.293531 0.293532
0.469397 0.29355 0.293551
0.469456 0.29357 0.293571
0.469514 0.293589 0.29359
0.469573 0.293608 0.29361
0.469632 0.293628 0.293629
0.46969 0.293647 0.293648
0.469749 0.293667 0.293668
0.469808 0.293686 0.293687
0.469866 0.293706 0.293707
0.469925 0.293725 0.293726
0.469984 0.293745 0.293746
0.470042 0.293764 0.293765
0.470101 0.293783 0.293785
0.47016 0.293803 0.293804
0.470218 0.293822 0.293823
0.470277 0.293842 0.293843
0.470336 0.293861 0.293862
0.470395 0.293881 0.293882
0.470453 0.2939 0.293901
0.470512 0.293919 0.293921
0.470571 0.293939 0.29394
0.470629 0.293958 0.293959
0.470688 0.293978 0.293979
0.470747 0.293997 0.293998
0.470806 0.294017 0.294018
0.470864 0.294036 0.294037
0.470923 0.294055 0.294056
0.470982 0.294075 0.294076
0.47104 0.294094 0.294095
0.471099 0.294114 0.294115
0.471158 0.294133 0.294134
0.471217 0.294152 0.294153
0.471275 0.294172 0.294173
0.471334 0.294191 0.294192
0.471393 0.29421 0.294212
0.471452 0.29423 0.294231
0.47151 0.294249 0.29425
0.471569 0.294269 0.29427
0.471628 0.294288 0.294289
0.471687 0.294307 0.294308
0.471745 0.294327 0.294328
0.471804 0.294346 0.294347
0.471863 0.294365 0.294367
0.471922 0.294385 0.294386
0.471981 0.294404 0.294405
0.472039 0.294424 0.294425
0.472098 0.294443 0.294444
0.472157 0.294462 0.294463
0.472216 0.294482 0.294483
0.472274 0.294501 0.294502
0.472333 0.29452 0.294521
0.472392 0.29454 0.294541
0.472451 0.294559 0.29456
0.47251 0.294578 0.294579
0.472568 0.294598 0.294599
0.472627 0.294617 0.294618
0.472686 0.294636 0.294637
0.472745 0.294656 0.294657
0.472804 0.294675 0.294676
0.472862 0.294694 0.294695
0.472921 0.294714 0.294715
0.47298 0.294733 0.294734
0.473039 0.294752 0.294753
0.473098 0.294772 0.294773
0.473157 0.294791 0.294792
0.473215 0.29481 0.294811
0.473274 0.294829 0.294831
0.473333 0.294849 0.29485
0.473392 0.294868 0.294869
0.473451 0.294887 0.294888
0.47351 0.294907 0.294908
0.473568 0.294926 0.294927
0.473627 0.294945 0.294946
0.473686 0.294965 0.294966
0.473745 0.294984 0.294985
0.473804 0.295003 0.295004
0.473863 0.295022 0.295023
0.473922 0.295042 0.295043
0.47398 0.295061 0.295062
0.474039 0.29508 0.295081
0.474098 0.295099 0.295101
0.474157 0.295119 0.29512
0.474216 0.295138 0.295139
0.474275 0.295157 0.295158
0.474334 0.295177 0.295178
0.474393 0.295196 0.295197
0.474451 0.295215 0.295216
0.47451 0.295234 0.295235
0.474569 0.295254 0.295255
0.474628 0.295273 0.295274
0.474687 0.295292 0.295293
0.474746 0.295311 0.295312
0.474805 0.295331 0.295332
0.474864 0.29535 0.295351
0.474923 0.295369 0.29537
0.474981 0.295388 0.295389
0.47504 0.295407 0.295409
0.475099 0.295427 0.295428
0.475158 0.295446 0.295447
0.475217 0.295465 0.295466
0.475276 0.295484 0.295485
0.475335 0.295504 0.295505
0.475394 0.295523 0.295524
0.475453 0.295542 0.295543
0.475512 0.295561 0.295562
0.475571 0.29558 0.295582
0.47563 0.2956 0.295601
0.475689 0.295619 0.29562
0.475748 0.295638 0.295639
0.475806 0.295657 0.295658
0.475865 0.295676 0.295678
0.475924 0.295696 0.295697
0.475983 0.295715 0.295716
0.476042 0.295734 0.295735
0.476101 0.295753 0.295754
0.47616 0.295772 0.295774
0.476219 0.295792 0.295793
0.476278 0.295811 0.295812
0.476337 0.29583 0.295831
0.476396 0.295849 0.29585
0.476455 0.295868 0.295869
0.476514 0.295888 0.295889
0.476573 0.295907 0.295908
0.476632 0.295926 0.295927
0.476691 0.295945 0.295946
0.47675 0.295964 0.295965
0.476809 0.295983 0.295984
0.476868 0.296002 0.296004
0.476927 0.296022 0.296023
0.476986 0.296041 0.296042
0.477045 0.29606 0.296061
0.477104 0.296079 0.29608
0.477163 0.296098 0.296099
0.477222 0.296117 0.296118
0.477281 0.296137 0.296138
0.47734 0.296156 0.296157
0.477399 0.296175 0.296176
0.477458 0.296194 0.296195
0.477517 0.296213 0.296214
0.477576 0.296232 0.296233
0.477635 0.296251 0.296252
0.477694 0.29627 0.296272
0.477753 0.29629 0.296291
0.477812 0.296309 0.29631
0.477871 0.296328 0.296329
0.47793 0.296347 0.296348
0.477989 0.296366 0.296367
0.478048 0.296385 0.296386
0.478107 0.296404 0.296405
0.478166 0.296423 0.296424
0.478225 0.296442 0.296444
0.478284 0.296462 0.296463
0.478344 0.296481 0.296482
0.478403 0.2965 0.296501
0.478462 0.296519 0.29652
0.478521 0.296538 0.296539
0.47858 0.296557 0.296558
0.478639 0.296576 0.296577
0.478698 0.296595 0.296596
0.478757 0.296614 0.296615
0.478816 0.296633 0.296634
0.478875 0.296652 0.296653
0.478934 0.296671 0.296673
0.478993 0.296691 0.296692
0.479052 0.29671 0.296711
0.479111 0.296729 0.29673
0.479171 0.296748 0.296749
0.47923 0.296767 0.296768
0.479289 0.296786 0.296787
0.479348 0.296805 0.296806
0.479407 0.296824 0.296825
0.479466 0.296843 0.296844
0.479525 0.296862 0.296863
0.479584 0.296881 0.296882
0.479643 0.2969 0.296901
0.479703 0.296919 0.29692
0.479762 0.296938 0.296939
0.479821 0.296957 0.296958
0.47988 0.296976 0.296977
0.479939 0.296995 0.296996
0.479998 0.297014 0.297015
0.480057 0.297033 0.297034
0.480116 0.297052 0.297053
0.480176 0.297071 0.297073
0.480235 0.29709 0.297092
0.480294 0.297109 0.297111
0.480353 0.297128 0.29713
0.480412 0.297147 0.297149
0.480471 0.297166 0.297168
0.48053 0.297185 0.297187
0.48059 0.297204 0.297206
0.480649 0.297223 0.297225
0.480708 0.297242 0.297244
0.480767 0.297261 0.297263
0.480826 0.29728 0.297282
0.480885 0.297299 0.297301
0.480945 0.297318 0.29732
0.481004 0.297337 0.297339
0.481063 0.297356 0.297358
0.481122 0.297375 0.297377
0.481181 0.297394 0.297395
0.481241 0.297413 0.297414
0.4813 0.297432 0.297433
0.481359 0.297451 0.297452
0.481418 0.29747 0.297471
0.481477 0.297489 0.29749
0.481536 0.297508 0.297509
0.481596 0.297527 0.297528
0.481655 0.297546 0.297547
0.481714 0.297565 0.297566
0.481773 0.297584 0.297585
0.481833 0.297603 0.297604
0.481892 0.297622 0.297623
0.481951 0.297641 0.297642
0.48201 0.29766 0.297661
0.482069 0.297679 0.29768
0.482129 0.297698 0.297699
0.482188 0.297717 0.297718
0.482247 0.297736 0.297737
0.482306 0.297754 0.297756
0.482366 0.297773 0.297775
0.482425 0.297792 0.297793
0.482484 0.297811 0.297812
0.482543 0.29783 0.297831
0.482603 0.297849 0.29785
0.482662 0.297868 0.297869
0.482721 0.297887 0.297888
0.48278 0.297906 0.297907
0.48284 0.297925 0.297926
0.482899 0.297944 0.297945
0.482958 0.297963 0.297964
0.483017 0.297981 0.297983
0.483077 0.298 0.298002
0.483136 0.298019 0.29802
0.483195 0.298038 0.298039
0.483254 0.298057 0.298058
0.483314 0.298076 0.298077
0.483373 0.298095 0.298096
0.483432 0.298114 0.298115
0.483492 0.298133 0.298134
